id,name,category,n_dlcs,n_expansions,year,follows,in_franchise,genres,companies,platforms,user_score,user_rating,n_user_reviews
2270,Canabalt,main_game,0,0,2009,1,False,"Platform, Indie, Arcade",Semi Secret Software,"PC (Microsoft Windows), PlayStation 3, Commodore C64/128, Android, PlayStation Portable, iOS, PlayStation Vita, Ouya",73.61020603057901,good,16
1973,Defiance,main_game,0,0,2013,2,False,"Shooter, Role-playing (RPG), Strategy","Trion Worlds, Human Head Studios","PC (Microsoft Windows), PlayStation 3, Xbox 360",65.5670870404967,good,16
1957,Alone in the Dark 2,main_game,0,0,1993,5,False,"Puzzle, Adventure","Infogrames, Krisalis Software, Infogrames, Electronic Arts Victor, Kokopeli Digital Studios, Pony Canyon, Interplay","PlayStation, PC DOS, Mac, Sega Saturn, 3DO Interactive Multiplayer",30.353864282246,mediocre,16
1817,Dragon Quest VI: Realms of Revelation,expanded_game,0,0,2010,8,False,"Role-playing (RPG), Sport","ArtePiazza, Square Enix, Nintendo","Nintendo DS, Android, iOS",75.5400255637456,great,16
1667,Panzer Dragoon,main_game,0,0,1995,1,False,Shooter,"Team Andromeda, Land Ho!, Sega","PC (Microsoft Windows), PlayStation 2, Xbox, Sega Saturn",70.3708159195307,good,16
1658,Mighty Final Fight,main_game,0,0,1993,2,True,"Fighting, Hack and slash/Beat 'em up, Adventure, Arcade","Capcom, Capcom","Nintendo Entertainment System (NES), Nintendo 3DS, Wii U",75.5323374315352,great,16
1649,007 Legends,main_game,3,0,2012,6,True,Shooter,"Activision, Eurocom","PC (Microsoft Windows), PlayStation 3, Xbox 360, Wii U",59.77017158187999,good,16
1642,007 Racing,main_game,0,0,2000,1,True,Racing,"Eutechnyx, Electronic Arts",PlayStation,63.23101374480571,good,16
1586,Skylanders: Giants,main_game,0,0,2012,4,True,Platform,"Activision, Neoplay, Square Enix, Toys for Bob, Vicarious Visions, n-Space","Wii, PlayStation 3, Xbox 360, Nintendo 3DS, Wii U",70.22814095267181,good,16
1481,Gradius III,main_game,0,0,1989,2,True,Shooter,Konami,"Wii, Super Nintendo Entertainment System (SNES), Arcade, Super Famicom",70.381569906037,good,16
1445,Fire Emblem: New Mystery of the Emblem,remake,0,0,2010,5,True,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)","Intelligent Systems Co., Ltd., Nintendo",Nintendo DS,80.1051265250034,great,16
1390,Dead or Alive Xtreme Beach Volleyball,main_game,0,0,2003,2,True,"Simulator, Sport","Team Ninja, Tecmo",Xbox,55.5069787600162,good,16
1229,Xenosaga Episode III: Also sprach Zarathustra,main_game,0,0,2006,5,True,"Role-playing (RPG), Adventure","Monolith Soft, Bandai Namco Games",PlayStation 2,89.8469933616112,great,16
1129,Castlevania Legends,main_game,0,0,1997,3,True,"Platform, Adventure","Konami, Konami Computer Entertainment Nagoya",Game Boy,59.4496432836127,good,16
939,Wizardry 8,main_game,0,0,2001,4,False,"Role-playing (RPG), Adventure","Sir-tech Software, Sir-Tech Canada, Night Dive Studios","PC (Microsoft Windows), Mac",79.98647462682,great,16
898,The Sims 3: World Adventures,expansion,0,0,2009,8,True,"Role-playing (RPG), Simulator, Strategy, Adventure","EA Mobile, Maxis, Electronic Arts","PC (Microsoft Windows), Mac, iOS",76.1372104071738,great,16
760,Interstate '76,main_game,0,0,1997,8,False,"Shooter, Racing",Activision,PC (Microsoft Windows),78.1176261070059,great,16
668,Descent II,main_game,0,1,1996,6,False,"Shooter, Simulator","Parallax Software, MacPlay, Interplay","PC (Microsoft Windows), PlayStation, PC DOS, Mac",70.49170786135521,good,16
589,Age of Wonders,main_game,0,0,1999,6,False,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)","Gathering of Developers, Triumph Studios, Take-Two Interactive, Paradox Interactive, Epic Games","Linux, PC (Microsoft Windows)",79.8749144322704,great,16
541,Ridge Racer Unbounded,main_game,0,0,2012,5,False,"Racing, Simulator, Arcade","Bugbear Entertainment, Bandai Namco Entertainment","PC (Microsoft Windows), PlayStation 3, Xbox 360",63.1952981113351,good,16
513,Phantasy Star Online 2,main_game,3,5,2012,18,True,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","Sega, Online Entertainment R&D, AsiaSoft, Lionbridge Technologies","PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Xbox One",72.27562416911711,good,16
170777,Deltarune: Chapter 2,episode,0,0,2021,14,True,"Role-playing (RPG), Turn-based strategy (TBS), Adventure, Indie","8-4, tobyfox","PC (Microsoft Windows), Mac, PlayStation 4, Nintendo Switch",89.8335180738335,great,15
132907,There Is No Game: Wrong Dimension,main_game,0,0,2020,2,False,"Point-and-click, Puzzle, Adventure, Indie",Draw Me A Pixel,"PC (Microsoft Windows), Mac, Android, iOS, Nintendo Switch",89.6949347934659,great,15
132083,Everhood,main_game,0,0,2021,1,False,"Music, Role-playing (RPG), Adventure, Indie","Surefire.Games, Chris Nordgren, Jordi Roca, Foreign Gnomes","PC (Microsoft Windows), Nintendo Switch",73.93252542292531,good,15
126153,S.T.A.L.K.E.R.: Anomaly,main_game,0,0,2018,238,False,Shooter,Anomaly Developers,PC (Microsoft Windows),86.377358490566,great,15
125009,Halo 2: Anniversary,remake,0,0,2014,2,True,Shooter,"Xbox Game Studios, 343 Industries, Bungie, Saber Interactive","PC (Microsoft Windows), Xbox One, Xbox Series X|S",87.4816377787026,great,15
122729,"Yes, Your Grace",main_game,0,0,2020,1,False,"Role-playing (RPG), Simulator, Strategy, Adventure","Brave At Night, No More Robots","PC (Microsoft Windows), Xbox One, Nintendo Switch, Xbox Series X|S",79.8529939060775,great,15
118871,GRID,main_game,0,0,2019,43,False,"Racing, Simulator, Sport",Codemasters,"PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia",74.8729161329267,good,15
116650,Cyber Shadow,main_game,0,0,2021,2,False,"Platform, Hack and slash/Beat 'em up, Adventure, Indie, Arcade","Yacht Club Games, Mechanical Head Studios","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5",72.7456359421364,good,15
116417,Creature in the Well,main_game,0,0,2019,8,False,"Puzzle, Hack and slash/Beat 'em up, Pinball, Adventure, Indie, Arcade",Flight School Studio,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",82.7803306406085,great,15
113512,What Never Was,main_game,0,0,2019,4,False,"Puzzle, Adventure, Indie",Acke Hallgren,"Linux, PC (Microsoft Windows)",70.0242393616507,good,15
113345,NieR: Automata - Game of the YoRHa Edition,bundle,0,0,2019,2,True,"Role-playing (RPG), Adventure","Square Enix, Platinum Games","PC (Microsoft Windows), PlayStation 4",88.9991632772236,great,15
113115,The Last Campfire,main_game,0,0,2020,4,False,"Platform, Puzzle, Adventure, Indie",Hello Games,"PC (Microsoft Windows), iOS, PlayStation 4, Xbox One, Nintendo Switch",77.97982006942749,great,15
112884,Sonic the Hedgehog 2,port,0,0,1992,1,True,"Platform, Adventure","Aspect Co. Ltd, Sega","Sega Game Gear, Nintendo 3DS, Sega Master System",79.6397623336745,great,15
107776,"one night, hot springs",main_game,0,0,2018,1,False,"Simulator, Adventure, Indie, Visual Novel",npckc,"Linux, PC (Microsoft Windows), Mac, Android",70.1711565531615,good,15
107292,Onimusha: Warlords,remaster,0,0,2019,1,False,"Role-playing (RPG), Adventure",Capcom,"PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",81.98158271889311,great,15
103300,Prey: Mooncrash,dlc_addon,0,0,2018,8,False,"Shooter, Adventure","Arkane Studios, Bethesda Softworks","PC (Microsoft Windows), PlayStation 4, Xbox One",77.047329280375,great,15
103294,NieR: Automata - BECOME AS GODS Edition,bundle,0,0,2018,4,True,"Role-playing (RPG), Adventure","Square Enix, Platinum Games, QLOC","PC (Microsoft Windows), Xbox One",89.9393266879443,great,15
103168,Warhammer: Chaosbane,main_game,2,0,2019,5,True,"Role-playing (RPG), Hack and slash/Beat 'em up","Games Workshop, EKO Software, Nacon","PC (Microsoft Windows), PlayStation 4, Xbox One, PlayStation 5, Xbox Series X|S",73.3060867102962,good,15
99071,Hypnospace Outlaw,main_game,0,0,2019,3,False,"Point-and-click, Puzzle, Role-playing (RPG), Simulator, Adventure, Indie","No More Robots, Tendershoot, Michael Lasch, ThatWhichIs Media","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",83.8216374857531,great,15
90108,WarioWare Gold,main_game,0,0,2018,5,True,Puzzle,"Nintendo of America, Nintendo of Europe, Nintendo, Nintendo EPD, Intelligent Systems Co., Ltd.",Nintendo 3DS,80.1632292046998,great,15
79335,Double Dragon III: The Sacred Stones,main_game,0,0,1990,1,True,Hack and slash/Beat 'em up,Acclaim,"Nintendo Entertainment System (NES), Wii U",84.6166028112409,great,15
77494,Wilmot's Warehouse,main_game,0,0,2019,2,False,"Puzzle, Simulator, Adventure, Indie","Richard Hogg, Hollow Ponds, Finji","PC (Microsoft Windows), Mac, iOS, PlayStation 4, Xbox One, Nintendo Switch, Xbox Series X|S",69.9396457315313,good,15
77378,Super Mario All-Stars + Super Mario World,bundle,0,0,1994,4,True,Platform,"Nintendo EAD, Nintendo",Super Nintendo Entertainment System (SNES),95.53496749529472,great,15
77336,The Legend of Zelda: A Link to the Past & Four Swords,bundle,0,0,2002,6,True,"Role-playing (RPG), Adventure","Nintendo, Nintendo EAD Group No. 2, Capcom","Game Boy Advance, Nintendo DSi",86.1112833589115,great,15
76420,Sid Meier's Civilization VI: Rise and Fall,expansion,0,0,2018,4,True,"Strategy, Turn-based strategy (TBS)","Firaxis Games, 2K Games",PC (Microsoft Windows),70.4060935037735,good,15
75184,Superflight,main_game,0,0,2017,9,False,"Racing, Simulator, Sport, Indie",GrizzlyGames,PC (Microsoft Windows),71.4149935086425,good,15
74878,Hitman: Game of the Year Edition,main_game,0,0,2017,6,False,Adventure,"IO Interactive, Feral Interactive","PC (Microsoft Windows), Xbox One",99.087270032905,great,15
74531,Deiland,main_game,0,0,2018,2,False,"Role-playing (RPG), Simulator, Adventure, Indie","Chibig, 101XP","PC (Microsoft Windows), Mac, PlayStation 4",53.7646366229651,good,15
74378,SIMULACRA,main_game,0,0,2017,0,False,"Role-playing (RPG), Simulator, Adventure, Indie","Kaigan Games, Wales Interactive","PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",69.7985758465942,good,15
65445,Generation Zero,main_game,3,0,2019,22,False,"Shooter, Adventure",Avalanche Studios,"PC (Microsoft Windows), PlayStation 4, Xbox One",64.6132675382371,good,15
46687,ClayFighter,main_game,0,0,1993,5,True,Fighting,"Interplay, Visual Concepts, Tec Toy Indústria de Brinquedos, Ringler Studios","Wii, Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis",49.935400226436,mediocre,15
43322,Sonic the Hedgehog Chaos,main_game,0,0,1993,2,True,"Platform, Adventure","Aspect, Sega","Wii, Sega Game Gear, Sega Master System",69.8889189250419,good,15
39521,Real Bout Fatal Fury Special,main_game,0,0,1997,0,False,Fighting,SNK,"Wii, Arcade, Neo Geo MVS, Neo Geo AES, Neo Geo CD",87.9515609316087,great,15
38659,Diablo III: Rise of the Necromancer,dlc_addon,0,0,2017,11,True,"Role-playing (RPG), Hack and slash/Beat 'em up",Blizzard Entertainment,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",66.70245873785109,good,15
37145,Valfaris,main_game,0,0,2019,2,False,"Shooter, Platform, Indie, Arcade","Steel Mantis, Digital Uppercut Productions, Big Sugar","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",78.63833555518,great,15
37057,Griftlands,main_game,0,0,2019,15,False,"Role-playing (RPG), Turn-based strategy (TBS), Indie, Card & Board Game","Skymap Games, Klei Entertainment","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",87.45865691211259,great,15
36912,Laser League,main_game,0,0,2018,3,False,"Sport, Strategy, Indie","Roll7, 505 Games","PC (Microsoft Windows), PlayStation 4, Xbox One",60.3706523948315,good,15
36836,Little Nightmares: The Hideaway,dlc_addon,0,0,2017,8,False,"Platform, Adventure","Tarsier Studios, Bandai Namco Entertainment","PC (Microsoft Windows), PlayStation 4, Xbox One",70.3325348085762,good,15
36515,Sword Art Online: Fatal Bullet,main_game,2,2,2018,22,True,"Shooter, Role-playing (RPG)","Dimps Corporation, Bandai Namco Entertainment, Bandai Namco Entertainment America, Bandai Namco Entertainment Europe","PC (Microsoft Windows), PlayStation 4, Xbox One",69.456124324933,good,15
33720,Blood & Bacon,main_game,0,0,2016,1,False,"Shooter, Adventure","Grunge Games LTD, Big Corporation",PC (Microsoft Windows),60.1494726706551,good,15
32617,Rec Room,main_game,0,0,2016,8,False,"Role-playing (RPG), Sport, Adventure",Against gravity,"PC (Microsoft Windows), Android, iOS, PlayStation 4, Xbox One, PlayStation 5, Oculus Quest, Oculus Rift, Oculus Quest 2",80.3180902000433,great,15
30155,Rocksmith 2014 Edition - Remastered,remaster,0,0,2016,4,False,"Music, Simulator",Ubisoft,"PC (Microsoft Windows), Mac, Xbox One",92.1778807104962,great,15
29271,NEKOPARA Vol. 3,main_game,0,0,2017,4,False,"Adventure, Indie, Visual Novel","Sekai Project, NEKO WORKs, CFK Co., Ltd., CFK","PC (Microsoft Windows), PlayStation 4, Nintendo Switch",67.1446854758923,good,15
28403,ISS Pro Evolution,main_game,0,0,1999,3,True,Sport,"Konami Computer Entertainment Tokyo, Konami",PlayStation,70.7203265106468,good,15
28015,Kamiko,main_game,0,0,2017,4,False,"Adventure, Indie, Arcade","Flyhigh Works, ESQUADRA, Inc., Skipmore","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",67.1560554992659,good,15
27820,Sid Meier's Civilization III: Complete,bundle,0,0,2004,6,True,"Simulator, Strategy, Turn-based strategy (TBS)","Firaxis Games, 2K Games",PC (Microsoft Windows),91.27929207380672,great,15
27277,forma.8,main_game,0,0,2017,10,False,"Adventure, Indie",MixedBag,"PC (Microsoft Windows), Mac, Android, iOS, Wii U, PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",75.4925206645502,great,15
27166,Touhou Youyoumu: Perfect Cherry Blossom,main_game,0,0,2003,3,True,Shooter,Team Shanghai Alice,PC (Microsoft Windows),80.2918407649743,great,15
26678,99Vidas,main_game,0,0,2016,7,False,"Fighting, Hack and slash/Beat 'em up, Indie, Arcade",QUByte Interactive,"PC (Microsoft Windows), PlayStation 3, PlayStation Vita, PlayStation 4, Xbox One",53.8590134127268,good,15
26651,Kingdoms and Castles,main_game,0,0,2017,18,False,"Simulator, Strategy, Indie",Lionshield Studios,"Linux, PC (Microsoft Windows), Mac",70.110709267513,good,15
25680,The Little Acre,main_game,0,0,2016,4,False,"Point-and-click, Puzzle, Role-playing (RPG), Adventure, Indie","Curve Digital, Pewter Games Studios, Pewter Games Studios","Linux, PC (Microsoft Windows), Mac, iOS, PlayStation 4, Xbox One, Nintendo Switch",72.3585628389404,good,15
24482,Nidhogg 2,main_game,0,0,2017,8,False,"Fighting, Indie, Arcade",Messhof,"PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",71.15908236437521,good,15
23851,Wandersong,main_game,0,0,2018,4,False,"Music, Platform, Real Time Strategy (RTS), Adventure, Indie","Dumb and Fat Games, Humble Bundle, Greg Lobanov, Humble Games","PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",89.7951045849541,great,15
23345,Life is Feudal: Forest Village,main_game,0,0,2017,13,False,"Simulator, Strategy, Indie","Mindillusion, BITBOX Ltd.",PC (Microsoft Windows),74.3454185438429,good,15
23275,Streets of Rogue,main_game,1,0,2019,13,False,"Shooter, Role-playing (RPG), Hack and slash/Beat 'em up, Adventure, Indie","Matt Dabrowski, tinyBuild, tinyBuild Games","Linux, PC (Microsoft Windows), Mac, Xbox One, Nintendo Switch",73.64387981447871,good,15
22754,Assassin's Creed: Ezio Trilogy,bundle,0,0,2012,6,True,Adventure,"Ubisoft Montreal, Ubisoft","PC (Microsoft Windows), PlayStation 3, Xbox 360",89.9153845874967,great,15
22703,Metal Gear Survive,main_game,0,0,2018,16,True,"Shooter, Strategy, Adventure",Konami,"PC (Microsoft Windows), PlayStation 4, Xbox One",31.737217384909,mediocre,15
22499,Moons of Madness,main_game,0,0,2020,19,False,"Puzzle, Adventure","Rock Pocket Games, Funcom","PC (Microsoft Windows), PlayStation 4, Xbox One",75.80251832747561,great,15
22048,Virtua Tennis 2,main_game,0,0,2001,2,False,Sport,"Hitmaker, Sega AM2, Acclaim Entertainment","PlayStation 2, Dreamcast",88.4330895152128,great,15
21968,Phantasy Star Online,main_game,0,0,2000,3,True,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","Sonic Team, Sega",Dreamcast,80.07829563897269,great,15
21600,Silent Hill HD Collection,bundle,0,0,2012,7,True,Adventure,"Konami, Hijinx Studios","PlayStation 3, Xbox 360",60.0756386984923,good,15
21429,Vikings: Wolves of Midgard,main_game,0,0,2017,16,False,"Role-playing (RPG), Hack and slash/Beat 'em up","Games Farm, Kalypso Media","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",67.6472325772184,good,15
21032,Ys I & II Chronicles+,remake,0,0,2013,5,False,"Role-playing (RPG), Adventure","Nihon Falcom, XSEED Games, XSEED Games",PC (Microsoft Windows),70.0690353735199,good,15
20907,Layers of Fear: Inheritance,dlc_addon,0,0,2016,1,False,"Adventure, Indie","Bloober Team, Aspyr Media","PC (Microsoft Windows), PlayStation 4, Xbox One",56.11035174409231,good,15
20609,Digimon World DS,main_game,0,0,2006,2,True,Role-playing (RPG),"BEC, Bandai Namco Games",Nintendo DS,79.6250991100479,great,15
20602,Naruto: Uzumaki Chronicles,main_game,0,0,2005,2,True,"Puzzle, Adventure","Namco Bandai Games, Cavia",PlayStation 2,68.8767629126225,good,15
20392,Portal Knights,main_game,3,0,2017,14,False,"Role-playing (RPG), Adventure, Indie","Keen Games, 505 Games, Digital Bros","PC (Microsoft Windows), Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",68.0018865411529,good,15
20193,SCP - Containment Breach,main_game,0,0,2012,9,False,Adventure,Undertow Games,PC (Microsoft Windows),79.0860074905975,great,15
20123,State of Mind,main_game,0,0,2018,16,False,"Puzzle, Adventure, Indie","Daedalic Entertainment, Daedalic Studio West","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",69.8546490519939,good,15
20039,Pokémon Picross,main_game,0,0,2015,2,True,"Puzzle, Strategy",Nintendo,Nintendo 3DS,69.8390499362591,good,15
19988,Samurai Shodown IV: Amakusa's Revenge,main_game,0,0,1996,1,True,Fighting,SNK,"Wii, PC (Microsoft Windows), Arcade, Neo Geo MVS, Neo Geo AES, Nintendo Switch, Neo Geo CD",70.1042382324207,good,15
19536,The Lost World: Jurassic Park,main_game,0,0,1997,3,True,"Shooter, Platform","Dreamworks Interactive, Electronic Arts, Appaloosa Interactive, Sega","PlayStation, Sega Saturn",75.4135514726418,great,15
19351,Disciples II: Gallean's Return,bundle,0,0,2006,4,False,"Strategy, Turn-based strategy (TBS)","Strategy First, Strategy First",PC (Microsoft Windows),85.54430479044599,great,15
19319,Curious Expedition,main_game,0,0,2016,7,False,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure, Indie, Card & Board Game","Maschinen-Mensch, Thunderful Publishing, Thunderful","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",78.105039109168,great,15
19260,Sonic Rivals,main_game,0,0,2006,4,True,"Platform, Racing","Backbone Entertainment, Sega Studio USA, Sega, Sega Studio USA",PlayStation Portable,56.32342387318879,good,15
18954,Neon Chrome,main_game,1,0,2016,9,False,"Shooter, Role-playing (RPG), Adventure, Indie","10tons Ltd., 10tons","PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch, PlayStation 5",68.3024865805998,good,15
18870,Championship Manager 4,main_game,0,0,2003,5,False,"Simulator, Sport, Strategy","Sports Interactive, Eidos Interactive Europe","PC (Microsoft Windows), Mac",89.9077748128376,great,15
18443,One Piece: Burning Blood,main_game,4,0,2016,6,True,"Fighting, Adventure","Spike ChunSoft, Bandai Namco Entertainment","PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Xbox One",69.54514775596719,good,15
18395,Mafia II: The Betrayal of Jimmy,dlc_addon,0,0,2010,0,False,"Shooter, Racing",2K Games,"PC (Microsoft Windows), PlayStation 3, Xbox 360",40.13888707035279,mediocre,15
18303,Arizona Sunshine,main_game,2,0,2016,10,False,"Shooter, Adventure, Indie","Vertigo Games, Jaywalkers Interactive","PC (Microsoft Windows), PlayStation 4, SteamVR, PlayStation VR, Oculus Quest, Oculus Quest 2",61.5931551440789,good,15
18157,The Town of Light,main_game,0,0,2016,4,False,"Adventure, Indie","LKA, Wired Productions","Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One, Nintendo Switch",79.4984047185189,great,15
17354,Only If,main_game,0,0,2014,20,False,"Puzzle, Adventure, Indie",Creability,"Linux, PC (Microsoft Windows), Mac",67.9350539978397,good,15
17219,Duet,main_game,0,0,2013,3,False,"Pinball, Indie",Kumobius,"Linux, PC (Microsoft Windows), Mac, Android, iOS",71.645671860164,good,15
16759,Combat,main_game,0,0,1977,0,False,"Shooter, Arcade","Atari, Inc.",Atari 2600,69.7226471850958,good,15
16584,Dragon Quest IV,main_game,0,0,1990,5,False,"Role-playing (RPG), Adventure","Chunsoft, Enix Corporation","Nintendo Entertainment System (NES), Family Computer",71.9375000670988,good,15
15756,Geometry Wars: Retro Evolved,expanded_game,0,0,2005,7,False,Arcade,"Bizarre Creations, Activision","PC (Microsoft Windows), Xbox 360",61.1998712671066,good,15
15519,Batman: Arkham Knight - A Matter of Family,dlc_addon,0,0,2015,5,True,"Hack and slash/Beat 'em up, Adventure","Warner Bros. Interactive Entertainment, Rocksteady Studios, Iron Galaxy Studios","PC (Microsoft Windows), PlayStation 4, Xbox One",60.036689755179,good,15
15442,Elite Dangerous: Horizons,expansion,0,0,2015,7,False,"Simulator, Adventure",Frontier Developments,"PC (Microsoft Windows), SteamVR",79.23595993078331,great,15
15072,Landstalker: The Treasures of King Nole,main_game,0,0,1992,1,False,Role-playing (RPG),"Climax Entertainment, Sega Enterprises","Linux, Wii, PC (Microsoft Windows), Sega Mega Drive/Genesis",89.7379737040046,great,15
14691,Air Combat,main_game,0,0,1995,1,False,"Shooter, Simulator","Namco, Arsys Software",PlayStation,70.00641905155389,good,15
14554,Craft the World,main_game,8,0,2014,10,False,"Role-playing (RPG), Simulator, Strategy, Adventure, Indie","Dekovir Entertainment, Black Maple Games","PC (Microsoft Windows), Mac",80.45371379296981,great,15
14452,Asterix & Obelix,main_game,0,0,1995,3,True,Platform,"Bit Managers, Infogrames Entertainment","PC DOS, Super Nintendo Entertainment System (SNES), Game Boy Color, Game Boy",65.73741020531399,good,15
14418,Supaplex,main_game,0,0,1991,8,False,"Puzzle, Strategy, Indie, Arcade","Think!Ware Development, Digital Integration","PC DOS, Amiga",70.4410245034791,good,15
13893,Time Crisis II,main_game,0,0,1997,3,False,"Shooter, Arcade",Namco,"PlayStation 2, Arcade",71.301923524338,good,15
13179,The Misadventures of P.B. Winterbottom,main_game,0,0,2010,6,False,"Platform, Puzzle, Adventure, Indie, Arcade","The Odd Gentlemen, 2K Play, 2K China","PC (Microsoft Windows), Xbox 360",70.7097033283938,good,15
13157,Allods Online,main_game,0,0,2010,1,False,Role-playing (RPG),"Allods Team, Mail.Ru Games",PC (Microsoft Windows),72.44995155942479,good,15
13112,The Sims 3: Late Night,expansion,0,0,2010,12,True,"Role-playing (RPG), Simulator, Strategy, Adventure","Electronic Arts, Maxis","PC (Microsoft Windows), Mac",69.9626834404866,good,15
12228,Toki,main_game,0,0,1989,4,False,Platform,"Ocean Software, Ocean France, Sega CS1, Tad Corporation, Ocean Software, fabtek, Atari Corporation, Santos, Sega Enterprises","Amiga, Sega Mega Drive/Genesis, Arcade, Atari Lynx",81.1321776351145,great,15
12118,Gods,main_game,0,0,1991,3,False,"Platform, Puzzle, Adventure","Graftgold, Renegade Software, The Bitmap Brothers","PC DOS, Amiga, Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Atari ST/STE, Acorn Archimedes",82.2384321499907,great,15
11634,Homesick,main_game,0,0,2015,6,False,"Puzzle, Adventure, Indie",Lucky Pause,"PC (Microsoft Windows), Mac",78.4836355176815,great,15
11603,Pac-Man 2: The New Adventures,main_game,0,0,1994,3,False,"Puzzle, Adventure",Namco,"Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Wii U",69.1616429702798,good,15
11488,Dropsy,main_game,0,0,2015,7,False,"Point-and-click, Puzzle, Adventure, Indie","Tendershoot, Devolver Digital, A Jolly Corpse","Linux, PC (Microsoft Windows), Mac, Android, iOS",76.4540353689908,great,15
11460,Titan Attacks!,main_game,0,0,2012,6,False,"Shooter, Adventure, Indie, Arcade","Curve Digital, Puppy Games, Puppy Games","Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Nintendo 3DS, PlayStation Vita, PlayStation 4",67.0531747416869,good,15
11291,Depth,main_game,1,0,2014,8,False,"Shooter, Indie",Digital Confectioners,PC (Microsoft Windows),60.284388966977,good,15
11147,Rare Replay,bundle,0,0,2015,12,False,"Shooter, Platform, Puzzle, Racing, Arcade","Microsoft Studios, Rare, 4th Kernel Studios, Code Mystics, Sprung Studios",Xbox One,73.35588293263369,good,15
10980,The Sims 3: Showtime,expansion,0,0,2012,9,True,"Role-playing (RPG), Simulator, Strategy, Adventure","Electronic Arts, Maxis","PC (Microsoft Windows), Mac",69.9913253606618,good,15
10958,The Next Big Thing,main_game,0,0,2011,6,False,"Point-and-click, Puzzle, Role-playing (RPG), Adventure","Focus Home Interactive, 1C-SoftClub, Péndulo Studios","Linux, PC (Microsoft Windows), Mac",70.7767349500994,good,15
10832,Sine Mora,main_game,0,0,2012,9,False,"Shooter, Indie, Arcade","Digital Reality, Grasshopper Manufacture, Digital Reality, Kalypso Media, Microsoft Studios","PC (Microsoft Windows), PlayStation 3, Xbox 360, Android, iOS, PlayStation Vita, Ouya",83.6351748146676,great,15
10795,Detective Grimoire,main_game,0,0,2014,3,False,"Point-and-click, Puzzle, Adventure, Indie",SFB Games,"Linux, PC (Microsoft Windows), Mac, Android",70.55593285125559,good,15
10767,Rocketbirds: Hardboiled Chicken,main_game,0,0,2011,4,False,"Shooter, Platform, Adventure, Indie","Abstraction Games, Ratloop Asia, Reverb Publishing, Ratloop Asia","Linux, PC (Microsoft Windows), PlayStation 3, Mac, PlayStation Vita, PlayStation 4",69.9093432528596,good,15
10373,Azure Striker GUNVOLT,main_game,0,0,2014,2,True,"Shooter, Music, Platform, Adventure, Indie","Inti Creates, Yacht Club Games, Nintendo of Europe","PC (Microsoft Windows), Nintendo 3DS",73.3695555804929,good,15
10255,Kero Blaster,main_game,0,0,2014,2,False,"Shooter, Platform, Adventure, Indie, Arcade","Studio Pixel, AGM Playism, PLAYISM","PC (Microsoft Windows), iOS, PlayStation 4, Nintendo Switch",73.9726576071896,good,15
10128,Rock Band 4,main_game,2,0,2015,9,False,"Music, Simulator",Harmonix Music Systems,"PlayStation 4, Xbox One",71.95457802259129,good,15
10126,Knights of Pen and Paper 2,main_game,0,1,2015,6,True,"Role-playing (RPG), Simulator, Strategy, Turn-based strategy (TBS), Adventure, Indie","Kyy Games, Paradox Interactive","Linux, PC (Microsoft Windows), Mac, PlayStation 4",70.7790440331767,good,15
9628,Transformice,main_game,0,0,2010,7,False,"Platform, Puzzle, Strategy, Adventure, Indie",Atelier 801,"PC (Microsoft Windows), Mac, Web browser",69.2298095046788,good,15
